FIPS,State,County,FIR,FIP,P_Below,P_Between,Percent Above Threshold,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial,Region,Budget Per FIP
48297,TX,Live Oak,0.13,1490,0.579,0.056,0.365,2.15,522260,2011,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,350.51006711409394
48297,TX,Live Oak,0.138,1590,0.588,0.035,0.376,2.317031292649214,645000,2012,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,405.66037735849056
48297,TX,Live Oak,0.138,1600,0.581,0.058,0.361,2.36,668000,2013,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,417.5
48297,TX,Live Oak,0.128,1500,0.588,0.049,0.363,2.43,645000,2014,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,430.0
48297,TX,Live Oak,0.123,1460,0.561,0.052,0.386,2.51,656000,2015,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,449.3150684931507
48297,TX,Live Oak,0.132,1580,0.564,0.035,0.401,2.66,719000,2016,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,455.0632911392405
48297,TX,Live Oak,0.125,1500,0.57,0.044,0.386,2.72,697000,2017,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,464.6666666666667
48297,TX,Live Oak,0.152,1840,0.572,0.062,0.366,2.78,865000,2018,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,470.10869565217394
48297,TX,Live Oak,0.156,1890,0.551,0.033,0.415,2.78,897000,2019,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993,South,474.6031746031746
48299,TX,Llano,0.167,3170,0.569,0.081,0.35,2.05,1118580,2010,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,352.86435331230285
48299,TX,Llano,0.148,2830,0.585,0.124,0.291,2.33,1074990,2011,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,379.8551236749117
48299,TX,Llano,0.163,3110,0.613,0.084,0.303,2.440301233556712,1329000,2012,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,427.33118971061094
48299,TX,Llano,0.184,3540,0.629,0.067,0.303,2.45,1533000,2013,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,433.0508474576271
48299,TX,Llano,0.18,3460,0.612,0.042,0.346,2.51,1533000,2014,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,443.0635838150289
48299,TX,Llano,0.178,3440,0.594,0.051,0.355,2.64,1626000,2015,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,472.6744186046512
48299,TX,Llano,0.166,3260,0.646,0.038,0.315,2.78,1551000,2016,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,475.76687116564415
48299,TX,Llano,0.156,3150,0.62,0.048,0.332,2.67,1437000,2017,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,456.1904761904762
48299,TX,Llano,0.166,3420,0.566,0.088,0.346,2.14,1236000,2018,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,361.4035087719298
48299,TX,Llano,0.166,3490,0.564,0.065,0.37,2.13,1272000,2019,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697,Central,364.4699140401146
48301,TX,Loving,0.174,10,0.0,0.0,1.0,2.33,4010,2010,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,401.0
48301,TX,Loving,0.197,10,0.851,0.149,0.0,2.75,4480,2011,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,448.0
48301,TX,Loving,0.17,10,1.0,0.0,0.0,2.8645560876276965,5000,2012,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,500.0
48301,TX,Loving,0.178,20,0.635,0.365,0.0,2.93,10000,2013,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,500.0
48301,TX,Loving,0.181,20,0.846,0.154,0.0,2.97,10000,2014,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,500.0
48301,TX,Loving,0.191,20,1.0,0.0,0.0,3.04,11000,2015,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,550.0
48301,TX,Loving,0.187,10,0.997,0.003,0.0,3.07,5000,2016,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,500.0
48301,TX,Loving,0.177,10,0.453,0.031,0.516,3.11,5000,2017,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,500.0
48301,TX,Loving,0.188,20,0.333,0.002,0.665,3.16,11000,2018,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,550.0
48301,TX,Loving,0.178,20,0.3,0.7,0.0,2.97,10000,2019,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375,West Central,500.0
48303,TX,Lubbock,0.169,45490,0.646,0.076,0.278,2.28,17852800,2010,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,392.4554847219169
48303,TX,Lubbock,0.173,47520,0.679,0.071,0.25,2.66,20607190,2011,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,433.6529882154882
48303,TX,Lubbock,0.179,49850,0.694,0.053,0.253,2.5655625050101944,22399000,2012,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,449.3279839518556
48303,TX,Lubbock,0.181,51060,0.698,0.056,0.246,2.65,23944000,2013,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,468.9385037211124
48303,TX,Lubbock,0.174,49850,0.691,0.041,0.268,2.8,24611000,2014,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,493.7011033099298
48303,TX,Lubbock,0.166,48130,0.705,0.064,0.232,2.9,25055000,2015,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,520.5692915021816
48303,TX,Lubbock,0.162,47680,0.704,0.029,0.267,2.92,23800000,2016,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,499.16107382550337
48303,TX,Lubbock,0.159,47350,0.666,0.024,0.311,3.0,24253000,2017,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,512.2069693769799
48303,TX,Lubbock,0.153,46080,0.691,0.05,0.259,3.08,24021000,2018,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,521.2890625
48303,TX,Lubbock,0.155,47200,0.697,0.03,0.273,3.11,25090000,2019,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618,Panhandle,531.5677966101695
48305,TX,Lynn,0.156,930,0.758,0.112,0.13,2.71,433820,2010,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,466.4731182795699
48305,TX,Lynn,0.153,910,0.695,0.052,0.253,2.64,391660,2011,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,430.3956043956044
48305,TX,Lynn,0.155,910,0.785,0.029,0.186,2.570285775964043,410000,2012,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,450.54945054945057
48305,TX,Lynn,0.146,850,0.783,0.05,0.167,2.65,399000,2013,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,469.4117647058824
48305,TX,Lynn,0.128,740,0.826,0.044,0.13,2.78,363000,2014,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,490.5405405405405
48305,TX,Lynn,0.119,680,0.929,0.054,0.017,2.89,352000,2015,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,517.6470588235294
48305,TX,Lynn,0.123,700,0.874,0.038,0.088,2.91,348000,2016,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,497.14285714285717
48305,TX,Lynn,0.125,720,0.799,0.025,0.176,2.99,367000,2017,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,509.72222222222223
48305,TX,Lynn,0.164,950,0.841,0.076,0.083,3.06,492000,2018,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,517.8947368421053
48305,TX,Lynn,0.169,980,0.878,0.071,0.051,3.09,518000,2019,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464,Panhandle,528.5714285714286
48307,TX,McCulloch,0.182,1490,0.705,0.057,0.238,2.36,605280,2010,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,406.2281879194631
48307,TX,McCulloch,0.155,1280,0.71,0.08,0.21,2.51,523770,2011,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,409.1953125
48307,TX,McCulloch,0.156,1290,0.797,0.054,0.149,2.6052086281102405,589000,2012,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,456.5891472868217
48307,TX,McCulloch,0.154,1280,0.759,0.072,0.17,2.66,603000,2013,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,471.09375
48307,TX,McCulloch,0.148,1220,0.792,0.061,0.146,2.76,595000,2014,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,487.7049180327869
48307,TX,McCulloch,0.148,1230,0.788,0.068,0.144,2.73,602000,2015,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,489.4308943089431
48307,TX,McCulloch,0.149,1220,0.789,0.007,0.204,2.6,541000,2016,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,443.44262295081967
48307,TX,McCulloch,0.138,1130,0.65,0.015,0.335,2.61,503000,2017,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,445.13274336283183
48307,TX,McCulloch,0.161,1300,0.617,0.069,0.314,2.77,609000,2018,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,468.46153846153845
48307,TX,McCulloch,0.179,1440,0.623,0.061,0.315,2.81,691000,2019,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612,West Central,479.8611111111111
48309,TX,McLennan,0.194,44600,0.648,0.068,0.284,2.19,16812590,2010,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,376.9639013452915
48309,TX,McLennan,0.198,46060,0.688,0.083,0.229,2.27,17045530,2011,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,370.0722970039079
48309,TX,McLennan,0.2,46980,0.69,0.071,0.239,2.349637174837873,19333000,2012,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,411.5155385270328
48309,TX,McLennan,0.207,49180,0.707,0.061,0.232,2.35,20467000,2013,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,416.1651077673851
48309,TX,McLennan,0.204,48830,0.696,0.04,0.264,2.43,20972000,2014,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,429.4900675814049
48309,TX,McLennan,0.198,47880,0.709,0.062,0.23,2.58,22129000,2015,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,462.1762740183793
48309,TX,McLennan,0.189,45960,0.705,0.035,0.26,2.72,21350000,2016,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,464.5343777197563
48309,TX,McLennan,0.183,44960,0.682,0.031,0.287,2.76,21200000,2017,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,471.5302491103203
48309,TX,McLennan,0.161,40000,0.709,0.035,0.256,2.56,17308000,2018,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,432.7
48309,TX,McLennan,0.157,39500,0.72,0.023,0.256,2.64,17843000,2019,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944,Central,451.72151898734177
48311,TX,McMullen,0.129,120,0.647,0.039,0.313,2.31,47710,2010,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,397.5833333333333
48311,TX,McMullen,0.112,80,0.818,0.013,0.17,2.24,29210,2011,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,365.125
48311,TX,McMullen,0.125,90,0.707,0.016,0.277,2.355673570699577,37000,2012,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,411.1111111111111
48311,TX,McMullen,0.105,60,0.955,0.045,0.0,2.4,25000,2013,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,416.6666666666667
48311,TX,McMullen,0.084,50,0.964,0.036,0.0,2.47,22000,2014,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,440.0
48311,TX,McMullen,0.081,60,0.92,0.08,0.0,2.54,27000,2015,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,450.0
48311,TX,McMullen,0.075,50,0.982,0.018,0.0,2.74,23000,2016,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,460.0
48311,TX,McMullen,0.07,40,0.893,0.107,0.0,2.79,19000,2017,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,475.0
48311,TX,McMullen,0.133,90,0.531,0.108,0.361,2.73,42000,2018,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,466.6666666666667
48311,TX,McMullen,0.123,100,0.467,0.065,0.468,2.75,47000,2019,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335,South,470.0
48313,TX,Madison,0.208,2800,0.511,0.073,0.416,2.41,1161530,2010,13455.0,0.5719063545150501,0.1939799331103679,0.007952434039390562,0.007878112225938313,7.432181345224824e-05,0.148197696023783,0.07001114827201783,Central,414.83214285714286
48313,TX,Madison,0.194,2630,0.577,0.112,0.311,2.44,1046180,2011,13455.0,0.5719063545150501,0.1939799331103679,0.007952434039390562,0.007878112225938313,7.432181345224824e-05,0.148197696023783,0.07001114827201783,Central,397.787072243346
